scenario_type,sender,subject,body,organization,is_phishing,timestamp
government,service_7687@gov-services.ru,Важное уведомление от Госуслуги,Портал Госуслуг: Вам начислена компенсация 5895 руб...,Госуслуги,True,2024-11-06 12:47:30.291100
bank,service_1734@security-bank.ru,Важное уведомление от Сбербанк,"Уважаемый клиент Сбербанк, Ваша карта временно заблокирована...",Сбербанк,True,2024-11-19 12:47:30.291109
online_shop,service_1679@market-delivery.ru,Важное уведомление от Ozon,Получите скидку 53% в Ozon прямо сейчас!,Ozon,True,2024-11-08 12:47:30.291118
social_media,service_1881@telegram-verify.ru,Важное уведомление от ВКонтакте,Ваш аккаунт ВКонтакте был временно заблокирован...,ВКонтакте,True,2024-11-13 12:47:30.291126
government,service_8227@gov-services.ru,Важное уведомление от МВД России,Уведомление о штрафе: 6874 руб. Оплатите в течение 6 дней...,МВД России,True,2024-11-11 12:47:30.291135
online_shop,service_9720@online-shop.ru,Важное уведомление от Яндекс.Маркет,Получите скидку 62% в Яндекс.Маркет прямо сейчас!,Яндекс.Маркет,True,2024-11-14 12:47:30.291145
social_media,service_3471@vk-security.ru,Важное уведомление от Одноклассники,Ваш аккаунт Одноклассники был временно заблокирован...,Одноклассники,True,2024-11-13 12:47:30.291155
bank,service_1159@secure-banking.ru,Важное уведомление от Альфа-Банк,Служба безопасности Альфа-Банк: обнаружена попытка входа из Санкт-Петербург...,Альфа-Банк,True,2024-11-14 12:47:30.291164
social_media,service_7767@telegram-verify.ru,Важное уведомление от ВКонтакте,Ваш аккаунт ВКонтакте был временно заблокирован...,ВКонтакте,True,2024-11-25 12:47:30.291172
bank,service_3161@security-bank.ru,Важное уведомление от Альфа-Банк,"Уважаемый клиент Альфа-Банк, Ваша карта временно заблокирована...",Альфа-Банк,True,2024-11-05 12:47:30.291181
social_media,service_5512@vk-security.ru,Важное уведомление от Одноклассники,Обнаружен подозрительный вход в ваш профиль Одноклассники...,Одноклассники,True,2024-11-20 12:47:30.291191
online_shop,service_1114@market-delivery.ru,Важное уведомление от Ozon,Получите скидку 90% в Ozon прямо сейчас!,Ozon,True,2024-11-24 12:47:30.291200
bank,service_6882@secure-banking.ru,Важное уведомление от Тинькофф,"Уважаемый клиент Тинькофф, Ваша карта временно заблокирована...",Тинькофф,True,2024-11-14 12:47:30.291209
government,service_3125@tax-portal.ru,Важное уведомление от ФНС России,Уведомление о штрафе: 7952 руб. Оплатите в течение 6 дней...,ФНС России,True,2024-11-03 12:47:30.291218
online_shop,service_8547@online-shop.ru,Важное уведомление от Яндекс.Маркет,Получите скидку 53% в Яндекс.Маркет прямо сейчас!,Яндекс.Маркет,True,2024-11-05 12:47:30.291227
social_media,service_7009@telegram-verify.ru,Важное уведомление от ВКонтакте,Ваш аккаунт ВКонтакте был временно заблокирован...,ВКонтакте,True,2024-11-10 12:47:30.291236
social_media,service_8581@telegram-verify.ru,Важное уведомление от Telegram,Обнаружен подозрительный вход в ваш профиль Telegram...,Telegram,True,2024-11-08 12:47:30.291245
online_shop,service_7294@delivery-express.ru,Важное уведомление от Ozon,Получите скидку 62% в Ozon прямо сейчас!,Ozon,True,2024-11-19 12:47:30.291254
bank,service_7836@secure-banking.ru,Важное уведомление от Тинькофф,Служба безопасности Тинькофф: обнаружена попытка входа из Санкт-Петербург...,Тинькофф,True,2024-11-05 12:47:30.291263
online_shop,service_7660@online-shop.ru,Важное уведомление от Wildberries,Получите скидку 55% в Wildberries прямо сейчас!,Wildberries,True,2024-11-08 12:47:30.291271
social_media,service_9033@telegram-verify.ru,Важное уведомление от Telegram,Ваш аккаунт Telegram был временно заблокирован...,Telegram,True,2024-11-21 12:47:30.291280
social_media,service_2273@telegram-verify.ru,Важное уведомление от ВКонтакте,Ваш аккаунт ВКонтакте был временно заблокирован...,ВКонтакте,True,2024-10-31 12:47:30.291289
